gene,GO.term,type
DDX39B,GO:0003723,F
DDX3X,GO:0003723,F
DDX3Y,GO:0003723,F
DDX41,GO:0003723,F
DDX42,GO:0003723,F
DDX43,GO:0003723,F
DDX46,GO:0003723,F
DDX47,GO:0003723,F
DDX49,GO:0003723,F
DDX50,GO:0003723,F
DDX51,GO:0003723,F
DDX52,GO:0003723,F
DDX53,GO:0003723,F
DDX54,GO:0003723,F
DDX55,GO:0003723,F
DDX56,GO:0003723,F
DDX59,GO:0003723,F
DDX5,GO:0003723,F
DDX60L,GO:0003723,F
DDX6,GO:0003723,F
DEK,GO:0003723,F
DHX15,GO:0003723,F
DHX16,GO:0003723,F
DHX29,GO:0003723,F
DHX30,GO:0003723,F
DHX32,GO:0003723,F
DHX33,GO:0003723,F
DHX34,GO:0003723,F
DHX35,GO:0003723,F
DHX36,GO:0003723,F
DHX37,GO:0003723,F
DHX38,GO:0003723,F
DHX40,GO:0003723,F
DHX57,GO:0003723,F
DHX8,GO:0003723,F
DHX9,GO:0003723,F
DIAPH1,GO:0003723,F
DIDO1,GO:0003723,F
DIEXF,GO:0003723,F
DIMT1,GO:0003723,F
DIS3,GO:0003723,F
DIS3L,GO:0003723,F
DKC1,GO:0003723,F
DNAJC17,GO:0003723,F
DNAJC21,GO:0003723,F
DNAJC2,GO:0003723,F
DNM1,GO:0003723,F
DNMT1,GO:0003723,F
DNTTIP2,GO:0003723,F
DQX1,GO:0003723,F
DROSHA,GO:0003723,F
DSP,GO:0003723,F
DUS3L,GO:0003723,F
DUSP11,GO:0003723,F
DUSP14,GO:0003723,F
DUT,GO:0003723,F
DYNC1H1,GO:0003723,F
DYNC1LI1,GO:0003723,F
DZIP3,GO:0003723,F
EBNA1BP2,GO:0003723,F
EDF1,GO:0003723,F
EEF1A1,GO:0003723,F
EEF2,GO:0003723,F
EFTUD2,GO:0003723,F
EIF1AX,GO:0003723,F
EIF1B,GO:0003723,F
EIF1,GO:0003723,F
EIF2AK2,GO:0003723,F
EIF2S1,GO:0003723,F
EIF2S2,GO:0003723,F
EIF3A,GO:0003723,F
EIF3B,GO:0003723,F
EIF3C,GO:0003723,F
EIF3D,GO:0003723,F
EIF3E,GO:0003723,F
EIF3G,GO:0003723,F
EIF3H,GO:0003723,F
EIF3L,GO:0003723,F
EIF4A1,GO:0003723,F
EIF4A2,GO:0003723,F
EIF4A3,GO:0003723,F
EIF4B,GO:0003723,F
EIF4E2,GO:0003723,F
EIF4E,GO:0003723,F
EIF4ENIF1,GO:0003723,F
EIF4G1,GO:0003723,F
EIF4G2,GO:0003723,F
EIF4G3,GO:0003723,F
EIF4H,GO:0003723,F
EIF5A,GO:0003723,F
EIF5B,GO:0003723,F
EIF5,GO:0003723,F
ELAC2,GO:0003723,F
ELAVL1,GO:0003723,F
ELAVL2,GO:0003723,F
ELAVL4,GO:0003723,F
EMG1,GO:0003723,F
ENO1,GO:0003723,F
EPPK1,GO:0003723,F
ERAL1,GO:0003723,F
ERH,GO:0003723,F
ERI3,GO:0003723,F
ESF1,GO:0003723,F
ESRP2,GO:0003723,F
ETF1,GO:0003723,F
EWSR1,GO:0003723,F
EXD1,GO:0003723,F
EXOSC10,GO:0003723,F
EXOSC1,GO:0003723,F
EXOSC2,GO:0003723,F
EXOSC3,GO:0003723,F
EXOSC5,GO:0003723,F
EXOSC6,GO:0003723,F
EXOSC7,GO:0003723,F
EXOSC9,GO:0003723,F
EYA1,GO:0003723,F
EZR,GO:0003723,F
FAM120A,GO:0003723,F
FAM120C,GO:0003723,F
FAM133B,GO:0003723,F
FAM208A,GO:0003723,F
FAM32A,GO:0003723,F
FAM50A,GO:0003723,F
FAM98A,GO:0003723,F
FAM98B,GO:0003723,F
FARSA,GO:0003723,F
FARSB,GO:0003723,F
FASN,GO:0003723,F
FASTKD1,GO:0003723,F
FASTKD2,GO:0003723,F
FASTKD3,GO:0003723,F
FASTKD5,GO:0003723,F
FASTK,GO:0003723,F
FAU,GO:0003723,F
FBL,GO:0003723,F
FBLL1,GO:0003723,F
FBRSL1,GO:0003723,F
FCF1,GO:0003723,F
FDPS,GO:0003723,F
FIP1L1,GO:0003723,F
FKBP3,GO:0003723,F
FKBP4,GO:0003723,F
FLNA,GO:0003723,F
FLNB,GO:0003723,F
FLYWCH2,GO:0003723,F
FMR1,GO:0003723,F
FNDC3A,GO:0003723,F
FNDC3B,GO:0003723,F
FRG1,GO:0003723,F
FSCN1,GO:0003723,F
FTSJ3,GO:0003723,F
FUBP1,GO:0003723,F
FUBP3,GO:0003723,F
FUS,GO:0003723,F
FXR1,GO:0003723,F
FXR2,GO:0003723,F
FYTTD1,GO:0003723,F
G3BP1,GO:0003723,F
G3BP2,GO:0003723,F
GANAB,GO:0003723,F
GAR1,GO:0003723,F
GCN1,GO:0003723,F
GDI2,GO:0003723,F
GEMIN5,GO:0003723,F
GFM1,GO:0003723,F
GIGYF2,GO:0003723,F
GLRX3,GO:0003723,F
GNL2,GO:0003723,F
GNL3,GO:0003723,F
GNL3L,GO:0003723,F
GOLGB1,GO:0003723,F
GOT2,GO:0003723,F
GPATCH4,GO:0003723,F
GPATCH8,GO:0003723,F
GPKOW,GO:0003723,F
GRB2,GO:0003723,F
GRB7,GO:0003723,F
GRN,GO:0003723,F
GRSF1,GO:0003723,F
GRWD1,GO:0003723,F
GSPT1,GO:0003723,F
GSPT2,GO:0003723,F
GTF2E2,GO:0003723,F
GTF2F1,GO:0003723,F
GTPBP10,GO:0003723,F
GTPBP1,GO:0003723,F
GTPBP4,GO:0003723,F
H1F0,GO:0003723,F
H1FX,GO:0003723,F
HABP4,GO:0003723,F
HADHB,GO:0003723,F
HARS2,GO:0003723,F
HBP1,GO:0003723,F
HDAC2,GO:0003723,F
HDGF,GO:0003723,F
HDLBP,GO:0003723,F
HEATR1,GO:0003723,F
HEATR6,GO:0003723,F
HELB,GO:0003723,F
HELZ2,GO:0003723,F
HELZ,GO:0003723,F
HENMT1,GO:0003723,F
HERC5,GO:0003723,F
HIST1H1B,GO:0003723,F
HIST1H1C,GO:0003723,F
HIST1H1D,GO:0003723,F
HIST1H1E,GO:0003723,F
HIST1H4A,GO:0003723,F
HLA-A,GO:0003723,F
HLTF,GO:0003723,F
HMGB1,GO:0003723,F
HMGB2,GO:0003723,F
HMGB3,GO:0003723,F
HMGN2,GO:0003723,F
HMGN5,GO:0003723,F
HNRNPA0,GO:0003723,F
HNRNPA1,GO:0003723,F
HNRNPA1L2,GO:0003723,F
HNRNPA2B1,GO:0003723,F
HNRNPA3,GO:0003723,F
HNRNPAB,GO:0003723,F
HNRNPC,GO:0003723,F
HNRNPCL1,GO:0003723,F
HNRNPCL2,GO:0003723,F
HNRNPCL3,GO:0003723,F
HNRNPCL4,GO:0003723,F
HNRNPD,GO:0003723,F
HNRNPDL,GO:0003723,F
HNRNPF,GO:0003723,F
HNRNPH1,GO:0003723,F
HNRNPH2,GO:0003723,F
HNRNPH3,GO:0003723,F
HNRNPK,GO:0003723,F
HNRNPL,GO:0003723,F
HNRNPLL,GO:0003723,F
HNRNPM,GO:0003723,F
HNRNPR,GO:0003723,F
HNRNPU,GO:0003723,F
HNRNPUL1,GO:0003723,F
HNRNPUL2,GO:0003723,F
HOXB6,GO:0003723,F
HSD17B10,GO:0003723,F
HSP90AA1,GO:0003723,F
HSP90AB1,GO:0003723,F
HSP90B1,GO:0003723,F
HSPA1A,GO:0003723,F
HSPA1B,GO:0003723,F
HSPA8,GO:0003723,F
HSPA9,GO:0003723,F
HSPB1,GO:0003723,F
HSPD1,GO:0003723,F
HSPE1,GO:0003723,F
HTATSF1,GO:0003723,F
HUWE1,GO:0003723,F
IBA57,GO:0003723,F
IFI16,GO:0003723,F
IFIT1B,GO:0003723,F
IFIT1,GO:0003723,F
IFIT2,GO:0003723,F
IFIT3,GO:0003723,F
IFIT5,GO:0003723,F
IGF2BP1,GO:0003723,F
IGF2BP2,GO:0003723,F
IGF2BP3,GO:0003723,F
IGHMBP2,GO:0003723,F
ILF2,GO:0003723,F
ILF3,GO:0003723,F
IMMT,GO:0003723,F
IMP3,GO:0003723,F
IMPDH1,GO:0003723,F
IMPDH2,GO:0003723,F
IPO5,GO:0003723,F
IREB2,GO:0003723,F
ISG20L2,GO:0003723,F
ISY1,GO:0003723,F
JAKMIP1,GO:0003723,F
JMJD6,GO:0003723,F
JUN,GO:0003723,F
KCTD12,GO:0003723,F
KHDC3L,GO:0003723,F
KHDRBS1,GO:0003723,F
KHDRBS3,GO:0003723,F
KHNYN,GO:0003723,F
KHSRP,GO:0003723,F
KIF1C,GO:0003723,F
KIN,GO:0003723,F
KMT2C,GO:0003723,F
KNOP1,GO:0003723,F
KPNA2,GO:0003723,F
KPNB1,GO:0003723,F
KRI1,GO:0003723,F
KRR1,GO:0003723,F
KRT18,GO:0003723,F
KTN1,GO:0003723,F
KYAT3,GO:0003723,F
LARP1B,GO:0003723,F
LARP1,GO:0003723,F
LARP4B,GO:0003723,F
LARP4,GO:0003723,F
LARP7,GO:0003723,F
LAS1L,GO:0003723,F
LBR,GO:0003723,F
LGALS1,GO:0003723,F
LGALS3,GO:0003723,F
LIN28A,GO:0003723,F
LIN28B,GO:0003723,F
LLPH,GO:0003723,F
LRP1,GO:0003723,F
LRPPRC,GO:0003723,F
LRRC47,GO:0003723,F
LRRC59,GO:0003723,F
LSM14A,GO:0003723,F
LSM14B,GO:0003723,F
LSM1,GO:0003723,F
LSM2,GO:0003723,F
LSM3,GO:0003723,F
LSM4,GO:0003723,F
LSM5,GO:0003723,F
LSM6,GO:0003723,F
LSM7,GO:0003723,F
LSM8,GO:0003723,F
LTA4H,GO:0003723,F
LUC7L2,GO:0003723,F
LUC7L3,GO:0003723,F
LUZP4,GO:0003723,F
LYAR,GO:0003723,F
MACF1,GO:0003723,F
MAGOHB,GO:0003723,F
MAGOH,GO:0003723,F
MAK16,GO:0003723,F
MANF,GO:0003723,F
MAP4,GO:0003723,F
MAPRE1,GO:0003723,F
MAPT,GO:0003723,F
MARF1,GO:0003723,F
MARK2,GO:0003723,F
MATR3,GO:0003723,F
MAZ,GO:0003723,F
MBNL1,GO:0003723,F
MBNL2,GO:0003723,F
MBNL3,GO:0003723,F
MCAT,GO:0003723,F
MDH2,GO:0003723,F
MECP2,GO:0003723,F
MEPCE,GO:0003723,F
METAP2,GO:0003723,F
METTL16,GO:0003723,F
MEX3A,GO:0003723,F
MEX3B,GO:0003723,F
MEX3C,GO:0003723,F
MEX3D,GO:0003723,F
MFAP1,GO:0003723,F
MIF4GD,GO:0003723,F
MKI67,GO:0003723,F
MKRN1,GO:0003723,F
MKRN2,GO:0003723,F
MMTAG2,GO:0003723,F
MORC3,GO:0003723,F
MOV10,GO:0003723,F
MOV10L1,GO:0003723,F
MPHOSPH10,GO:0003723,F
MPHOSPH6,GO:0003723,F
MRM1,GO:0003723,F
MRM3,GO:0003723,F
MRPL10,GO:0003723,F
MRPL11,GO:0003723,F
MRPL12,GO:0003723,F
MRPL13,GO:0003723,F
MRPL14,GO:0003723,F
MRPL15,GO:0003723,F
MRPL1,GO:0003723,F
MRPL20,GO:0003723,F
MRPL21,GO:0003723,F
MRPL22,GO:0003723,F
MRPL23,GO:0003723,F
MRPL27,GO:0003723,F
MRPL28,GO:0003723,F
MRPL2,GO:0003723,F
MRPL32,GO:0003723,F
MRPL37,GO:0003723,F
MRPL39,GO:0003723,F
MRPL3,GO:0003723,F
MRPL40,GO:0003723,F
MRPL41,GO:0003723,F
MRPL42,GO:0003723,F
MRPL43,GO:0003723,F
MRPL44,GO:0003723,F
MRPL45,GO:0003723,F
MRPL4,GO:0003723,F
MRPL54,GO:0003723,F
MRPL9,GO:0003723,F
MRPS11,GO:0003723,F
MRPS12,GO:0003723,F
MRPS14,GO:0003723,F
MRPS15,GO:0003723,F
MRPS21,GO:0003723,F
MRPS23,GO:0003723,F
MRPS24,GO:0003723,F
MRPS26,GO:0003723,F
MRPS28,GO:0003723,F
MRPS30,GO:0003723,F
MRPS31,GO:0003723,F
MRPS35,GO:0003723,F
MRPS5,GO:0003723,F
MRPS7,GO:0003723,F
MRPS9,GO:0003723,F
MRTO4,GO:0003723,F
MSI1,GO:0003723,F
MSI2,GO:0003723,F
MTCL1,GO:0003723,F
MTDH,GO:0003723,F
MTERF1,GO:0003723,F
MTHFSD,GO:0003723,F
MTIF2,GO:0003723,F
MTO1,GO:0003723,F
MTPAP,GO:0003723,F
MYBBP1A,GO:0003723,F
MYEF2,GO:0003723,F
MYH9,GO:0003723,F
MYO18A,GO:0003723,F
MYO5A,GO:0003723,F
NAA15,GO:0003723,F
NABP1,GO:0003723,F
NAF1,GO:0003723,F
NANOS1,GO:0003723,F
NANOS3,GO:0003723,F
NAP1L1,GO:0003723,F
NAP1L4,GO:0003723,F
NAT10,GO:0003723,F
NBPF10,GO:0003723,F
NCBP1,GO:0003723,F
NCBP2,GO:0003723,F
NCBP3,GO:0003723,F
NCL,GO:0003723,F
NCOA5,GO:0003723,F
NDUFV3,GO:0003723,F
NELFB,GO:0003723,F
NELFCD,GO:0003723,F
NELFE,GO:0003723,F
NFX1,GO:0003723,F
NGDN,GO:0003723,F
NGRN,GO:0003723,F
NHP2,GO:0003723,F
NIFK,GO:0003723,F
NIP7,GO:0003723,F
NKAP,GO:0003723,F
NKRF,GO:0003723,F
NLRP11,GO:0003723,F
NMD3,GO:0003723,F
NME1,GO:0003723,F
NOA1,GO:0003723,F
NOC2L,GO:0003723,F
NOC3L,GO:0003723,F
NOC4L,GO:0003723,F
NOL10,GO:0003723,F
NOL11,GO:0003723,F
NOL12,GO:0003723,F
NOL3,GO:0003723,F
NOL4,GO:0003723,F
NOL6,GO:0003723,F
NOL7,GO:0003723,F
NOL8,GO:0003723,F
NOL9,GO:0003723,F
NOLC1,GO:0003723,F
NOM1,GO:0003723,F
NONO,GO:0003723,F
NOP10,GO:0003723,F
NOP14,GO:0003723,F
NOP16,GO:0003723,F
NOP2,GO:0003723,F
NOP56,GO:0003723,F
NOP58,GO:0003723,F
NOP9,GO:0003723,F
NOSIP,GO:0003723,F
NOVA1,GO:0003723,F
NOVA2,GO:0003723,F
NPM1,GO:0003723,F
NPM3,GO:0003723,F
NQO1,GO:0003723,F
NR0B1,GO:0003723,F
NR3C1,GO:0003723,F
NSA2,GO:0003723,F
NSRP1,GO:0003723,F
NSUN2,GO:0003723,F
NSUN5,GO:0003723,F
NSUN5P2,GO:0003723,F
NTPCR,GO:0003723,F
NUCKS1,GO:0003723,F
NUDT16L1,GO:0003723,F
NUDT21,GO:0003723,F
NUFIP1,GO:0003723,F
NUFIP2,GO:0003723,F
NUP98,GO:0003723,F
NUPL2,GO:0003723,F
NUSAP1,GO:0003723,F
NVL,GO:0003723,F
NXF1,GO:0003723,F
NXF2,GO:0003723,F
NXF3,GO:0003723,F
NXF5,GO:0003723,F
OASL,GO:0003723,F
OOEP,GO:0003723,F
OTUD4,GO:0003723,F
P4HB,GO:0003723,F
PA2G4,GO:0003723,F
PABPC1,GO:0003723,F
PABPC1L2A,GO:0003723,F
PABPC1L,GO:0003723,F
PABPC3,GO:0003723,F
PABPC4,GO:0003723,F
PABPC4L,GO:0003723,F
PABPC5,GO:0003723,F
PABPN1,GO:0003723,F
PABPN1L,GO:0003723,F
PAIP1,GO:0003723,F
PAN3,GO:0003723,F
PAPOLA,GO:0003723,F
PAPOLB,GO:0003723,F
PAPOLG,GO:0003723,F
PARN,GO:0003723,F
PARP12,GO:0003723,F
PARP1,GO:0003723,F
PATL1,GO:0003723,F
PATL2,GO:0003723,F
PCBP1,GO:0003723,F
PCBP2,GO:0003723,F
PCBP3,GO:0003723,F
PCBP4,GO:0003723,F
PCDH20,GO:0003723,F
PCID2,GO:0003723,F
PCSK9,GO:0003723,F
PDAP1,GO:0003723,F
PDCD11,GO:0003723,F
PDCD4,GO:0003723,F
PDIA3,GO:0003723,F
PDIA4,GO:0003723,F
PEBP1,GO:0003723,F
PEF1,GO:0003723,F
PEG10,GO:0003723,F
PELP1,GO:0003723,F
PES1,GO:0003723,F
PFN1,GO:0003723,F
PHAX,GO:0003723,F
PHF5A,GO:0003723,F
PHF6,GO:0003723,F
PIN4,GO:0003723,F
PIWIL3,GO:0003723,F
PKM,GO:0003723,F
PKN2,GO:0003723,F
PKP3,GO:0003723,F
PLEC,GO:0003723,F
PNISR,GO:0003723,F
PNN,GO:0003723,F
PNO1,GO:0003723,F
PNPT1,GO:0003723,F
POLDIP3,GO:0003723,F
POLR2A,GO:0003723,F
POLR2B,GO:0003723,F
POLRMT,GO:0003723,F
POP1,GO:0003723,F
POP4,GO:0003723,F
POP7,GO:0003723,F
POU5F1,GO:0003723,F
PPAN,GO:0003723,F
PPARGC1A,GO:0003723,F
PPARGC1B,GO:0003723,F
PPHLN1,GO:0003723,F
PPIA,GO:0003723,F
PPIB,GO:0003723,F
PPIE,GO:0003723,F
PPIG,GO:0003723,F
PPIL4,GO:0003723,F
PPP1CC,GO:0003723,F
PPP1R10,GO:0003723,F
PPP1R8,GO:0003723,F
PPP5C,GO:0003723,F
PPRC1,GO:0003723,F
PRDM14,GO:0003723,F
PRDX1,GO:0003723,F
PRKDC,GO:0003723,F
PRKRA,GO:0003723,F
PRMT1,GO:0003723,F
PRPF31,GO:0003723,F
PRPF38A,GO:0003723,F
PRPF38B,GO:0003723,F
PRPF3,GO:0003723,F
PRPF40A,GO:0003723,F
PRPF40B,GO:0003723,F
PRPF4B,GO:0003723,F
PRPF6,GO:0003723,F
PRPF8,GO:0003723,F
PRR3,GO:0003723,F
PRRC2A,GO:0003723,F
PRRC2B,GO:0003723,F
PRRC2C,GO:0003723,F
PSIP1,GO:0003723,F
PSMA1,GO:0003723,F
PSMA6,GO:0003723,F
PSMC1,GO:0003723,F
PSMD4,GO:0003723,F
PSPC1,GO:0003723,F
PTBP1,GO:0003723,F
PTBP2,GO:0003723,F
PTBP3,GO:0003723,F
PTCD1,GO:0003723,F
PTCD2,GO:0003723,F
PTCD3,GO:0003723,F
PTPN1,GO:0003723,F
PTRH1,GO:0003723,F
PUF60,GO:0003723,F
PUM1,GO:0003723,F
PUM2,GO:0003723,F
PUM3,GO:0003723,F
PURA,GO:0003723,F
PURB,GO:0003723,F
PURG,GO:0003723,F
PUS10,GO:0003723,F
PUS1,GO:0003723,F
PUS3,GO:0003723,F
PUS7,GO:0003723,F
PUS7L,GO:0003723,F
PUSL1,GO:0003723,F
PWP2,GO:0003723,F
PYM1,GO:0003723,F
QKI,GO:0003723,F
R3HDM1,GO:0003723,F
R3HDM2,GO:0003723,F
RACK1,GO:0003723,F
RAD51AP1,GO:0003723,F
RAE1,GO:0003723,F
RALY,GO:0003723,F
RALYL,GO:0003723,F
RAMMET,GO:0003723,F
RANBP2,GO:0003723,F
RANGAP1,GO:0003723,F
RAN,GO:0003723,F
RARS2,GO:0003723,F
RAVER1,GO:0003723,F
RAVER2,GO:0003723,F
RBBP6,GO:0003723,F
RBBP7,GO:0003723,F
RBFOX1,GO:0003723,F
RBFOX2,GO:0003723,F
RBM10,GO:0003723,F
RBM12B,GO:0003723,F
RBM12,GO:0003723,F
RBM14,GO:0003723,F
RBM14-RBM4,GO:0003723,F
RBM15B,GO:0003723,F
RBM15,GO:0003723,F
RBM17,GO:0003723,F
RBM18,GO:0003723,F
RBM19,GO:0003723,F
RBM20,GO:0003723,F
RBM22,GO:0003723,F
RBM23,GO:0003723,F
RBM24,GO:0003723,F
RBM25,GO:0003723,F
RBM26,GO:0003723,F
RBM27,GO:0003723,F
RBM28,GO:0003723,F
RBM33,GO:0003723,F
RBM34,GO:0003723,F
RBM38,GO:0003723,F
RBM39,GO:0003723,F
RBM3,GO:0003723,F
RBM42,GO:0003723,F
RBM43,GO:0003723,F
RBM44,GO:0003723,F
RBM45,GO:0003723,F
RBM46,GO:0003723,F
RBM47,GO:0003723,F
RBM48,GO:0003723,F
RBM4B,GO:0003723,F
RBM4,GO:0003723,F
RBM5,GO:0003723,F
RBM6,GO:0003723,F
RBM7,GO:0003723,F
RBM8A,GO:0003723,F
RBMS1,GO:0003723,F
RBMS2,GO:0003723,F
RBMS3,GO:0003723,F
RBMX2,GO:0003723,F
RBMX,GO:0003723,F
RBMXL1,GO:0003723,F
RBMXL2,GO:0003723,F
RBMXL3,GO:0003723,F
RBMY1A1,GO:0003723,F
RBMY1F,GO:0003723,F
RBPMS,GO:0003723,F
RC3H1,GO:0003723,F
RC3H2,GO:0003723,F
RCAN3,GO:0003723,F
RCC2,GO:0003723,F
RDM1,GO:0003723,F
RDX,GO:0003723,F
REPIN1,GO:0003723,F
REXO4,GO:0003723,F
REXO5,GO:0003723,F
RIMS1,GO:0003723,F
RNASEH1,GO:0003723,F
RNASEH2A,GO:0003723,F
RNASEL,GO:0003723,F
RNASET2,GO:0003723,F
RNMT,GO:0003723,F
RNPS1,GO:0003723,F
ROCK2,GO:0003723,F
RP9,GO:0003723,F
RPF1,GO:0003723,F
RPF2,GO:0003723,F
RPGR,GO:0003723,F
RPL10A,GO:0003723,F
RPL10,GO:0003723,F
RPL11,GO:0003723,F
RPL12,GO:0003723,F
RPL13A,GO:0003723,F
RPL13,GO:0003723,F
RPL14,GO:0003723,F
RPL15,GO:0003723,F
RPL17,GO:0003723,F
RPL18A,GO:0003723,F
RPL18,GO:0003723,F
RPL19,GO:0003723,F
RPL21,GO:0003723,F
RPL22,GO:0003723,F
RPL23A,GO:0003723,F
RPL23,GO:0003723,F
RPL24,GO:0003723,F
RPL26,GO:0003723,F
RPL26L1,GO:0003723,F
RPL27A,GO:0003723,F
RPL27,GO:0003723,F
RPL28,GO:0003723,F
RPL29,GO:0003723,F
RPL30,GO:0003723,F
RPL31,GO:0003723,F
RPL32,GO:0003723,F
RPL34,GO:0003723,F
RPL35A,GO:0003723,F
RPL35,GO:0003723,F
RPL36A,GO:0003723,F
RPL36,GO:0003723,F
RPL37A,GO:0003723,F
RPL37,GO:0003723,F
RPL38,GO:0003723,F
RPL39,GO:0003723,F
RPL3,GO:0003723,F
RPL3L,GO:0003723,F
RPL41,GO:0003723,F
RPL4,GO:0003723,F
RPL5,GO:0003723,F
RPL6,GO:0003723,F
RPL7A,GO:0003723,F
RPL7,GO:0003723,F
RPL7L1,GO:0003723,F
RPL8,GO:0003723,F
RPL9,GO:0003723,F
RPLP0,GO:0003723,F
RPN1,GO:0003723,F
RPP14,GO:0003723,F
RPP25,GO:0003723,F
RPP25L,GO:0003723,F
RPP30,GO:0003723,F
RPS10,GO:0003723,F
RPS11,GO:0003723,F
RPS12,GO:0003723,F
RPS13,GO:0003723,F
RPS14,GO:0003723,F
RPS15A,GO:0003723,F
RPS15,GO:0003723,F
RPS16,GO:0003723,F
RPS17,GO:0003723,F
RPS18,GO:0003723,F
RPS19BP1,GO:0003723,F
RPS19,GO:0003723,F
RPS20,GO:0003723,F
RPS21,GO:0003723,F
RPS23,GO:0003723,F
RPS24,GO:0003723,F
RPS25,GO:0003723,F
RPS26,GO:0003723,F
RPS27A,GO:0003723,F
RPS27,GO:0003723,F
RPS27L,GO:0003723,F
RPS28,GO:0003723,F
RPS2,GO:0003723,F
RPS3A,GO:0003723,F
RPS3,GO:0003723,F
RPS4X,GO:0003723,F
RPS4Y1,GO:0003723,F
RPS5,GO:0003723,F
RPS6,GO:0003723,F
RPS7,GO:0003723,F
RPS8,GO:0003723,F
RPS9,GO:0003723,F
RPSA,GO:0003723,F
RPUSD1,GO:0003723,F
RPUSD2,GO:0003723,F
RPUSD3,GO:0003723,F
RPUSD4,GO:0003723,F
RRBP1,GO:0003723,F
RRP12,GO:0003723,F
RRP1B,GO:0003723,F
RRP1,GO:0003723,F
RRP36,GO:0003723,F
RRP7A,GO:0003723,F
RRP8,GO:0003723,F
RRP9,GO:0003723,F
RRS1,GO:0003723,F
RSL1D1,GO:0003723,F
RSL24D1,GO:0003723,F
RSRC2,GO:0003723,F
RTCA,GO:0003723,F
RTCB,GO:0003723,F
RTF1,GO:0003723,F
RTN4,GO:0003723,F
RYDEN,GO:0003723,F
S100A16,GO:0003723,F
S100A4,GO:0003723,F
SAFB2,GO:0003723,F
SAFB,GO:0003723,F
SAMD4A,GO:0003723,F
SAMD4B,GO:0003723,F
SAMHD1,GO:0003723,F
SAMSN1,GO:0003723,F
SAP18,GO:0003723,F
SARNP,GO:0003723,F
SARS2,GO:0003723,F
SARS,GO:0003723,F
SART1,GO:0003723,F
SART3,GO:0003723,F
SBDS,GO:0003723,F
SCAF11,GO:0003723,F
SCAF1,GO:0003723,F
SCAF4,GO:0003723,F
SCAF8,GO:0003723,F
SCG3,GO:0003723,F
SEC23IP,GO:0003723,F
SEC61B,GO:0003723,F
SEC63,GO:0003723,F
SECISBP2,GO:0003723,F
SECISBP2L,GO:0003723,F
SERBP1,GO:0003723,F
SERPINH1,GO:0003723,F
SETD1A,GO:0003723,F
SETD1B,GO:0003723,F
SF1,GO:0003723,F
SF3A1,GO:0003723,F
SF3A2,GO:0003723,F
SF3A3,GO:0003723,F
SF3B1,GO:0003723,F
SF3B2,GO:0003723,F
SF3B4,GO:0003723,F
SF3B5,GO:0003723,F
SF3B6,GO:0003723,F
SFPQ,GO:0003723,F
SFSWAP,GO:0003723,F
SIN3A,GO:0003723,F
SKIV2L,GO:0003723,F
SLBP,GO:0003723,F
SLC16A3,GO:0003723,F
SLC25A11,GO:0003723,F
SLC25A5,GO:0003723,F
SLC3A2,GO:0003723,F
SLIRP,GO:0003723,F
SLTM,GO:0003723,F
SMARCA4,GO:0003723,F
SMARCE1,GO:0003723,F
SMC1A,GO:0003723,F
SMG1,GO:0003723,F
SMG6,GO:0003723,F
SMN1,GO:0003723,F
SMNDC1,GO:0003723,F
SND1,GO:0003723,F
SNIP1,GO:0003723,F
SNRNP200,GO:0003723,F
SNRNP40,GO:0003723,F
SNRNP70,GO:0003723,F
SNRPA1,GO:0003723,F
SNRPA,GO:0003723,F
SNRPB,GO:0003723,F
SNRPC,GO:0003723,F
SNRPD1,GO:0003723,F
SNRPD2,GO:0003723,F
SNRPD3,GO:0003723,F
SNRPE,GO:0003723,F
SNRPF,GO:0003723,F
SNRPG,GO:0003723,F
SNTB2,GO:0003723,F
SNU13,GO:0003723,F
SNW1,GO:0003723,F
SON,GO:0003723,F
SORBS2,GO:0003723,F
SPATS2,GO:0003723,F
SPATS2L,GO:0003723,F
SPEN,GO:0003723,F
SPI1,GO:0003723,F
SPTBN1,GO:0003723,F
SRBD1,GO:0003723,F
SREK1,GO:0003723,F
SRFBP1,GO:0003723,F
SRP14,GO:0003723,F
SRP19,GO:0003723,F
SRP54,GO:0003723,F
SRP68,GO:0003723,F
SRP72,GO:0003723,F
SRP9,GO:0003723,F
SRPK1,GO:0003723,F
SRPK2,GO:0003723,F
SRPRA,GO:0003723,F
SRRM1,GO:0003723,F
SRRM2,GO:0003723,F
SRRT,GO:0003723,F
SRSF10,GO:0003723,F
SRSF11,GO:0003723,F
SRSF12,GO:0003723,F
SRSF1,GO:0003723,F
SRSF2,GO:0003723,F
SRSF3,GO:0003723,F
SRSF4,GO:0003723,F
SRSF5,GO:0003723,F
SRSF6,GO:0003723,F
SRSF7,GO:0003723,F
SRSF8,GO:0003723,F
SRSF9,GO:0003723,F
SSB,GO:0003723,F
SSBP1,GO:0003723,F
SSRP1,GO:0003723,F
STAU1,GO:0003723,F
STAU2,GO:0003723,F
STIP1,GO:0003723,F
STRAP,GO:0003723,F
STRBP,GO:0003723,F
STXBP1,GO:0003723,F
SUB1,GO:0003723,F
SUCLG1,GO:0003723,F
SUGP1,GO:0003723,F
SUGP2,GO:0003723,F
SUMO1,GO:0003723,F
SUMO2,GO:0003723,F
SUPT16H,GO:0003723,F
SUPT5H,GO:0003723,F
SUPT6H,GO:0003723,F
